1367,6234,244881,https://sofifa.com/player/244881/nair-tiknizyan/19/159222,N. Tiknizyan,Nair Tiknizyan,19,12/05/1999,180,75,Russia,PFC CSKA Moscow,61,74,475000,1000,LM,Left,1,3,2,High/Medium,Normal,No,1300000.0,,RES,71,,30/09/2016,2019,,,73.0,53.0,55.0,62.0,31.0,55.0,,,,,,,,58,53,54,62,50,64,54,40,49,63,74,73,54,44,65,58,63,64,58,43,32,20,56,49,63,46,31,30,32,9,9,5,11,11,57+2,57+2,57+2,59+2,58+2,58+2,58+2,59+2,57+2,57+2,57+2,59+2,52+2,52+2,52+2,59+2,48+2,43+2,43+2,43+2,48+2,46+2,39+2,39+2,39+2,46+2, Russian Premier League (1),1.0,0.0,0.0,['© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com'],7220,N. Tiknizyan,CSKA Moskva,Russia,0,0,0
1368,6237,221332,https://sofifa.com/player/221332/guido-guerrieri/19/159222,G. Guerrieri,Guido Guerrieri,22,25/02/1996,184,78,Italy,Lazio,61,73,350000,4000,GK,Right,1,3,1,Medium/Medium,Normal,No,665000.0,,RES,23,,10/07/2015,2021,,,,,,,,,62.0,59.0,58.0,61.0,45.0,59.0,,12,13,19,27,13,16,18,16,19,20,41,49,35,61,48,23,54,22,67,14,18,23,16,28,23,51,22,15,14,62,59,58,59,61,,,,,,,,,,,,,,,,,,,,,,,,,,, Italian Serie A (1),2.0,0.0,8.0,"[""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",4748,G. Guerrieri,Lazio,Italy,90,0,0
1369,6239,230876,https://sofifa.com/player/230876/matt-butcher/19/159222,M. Butcher,Matt Butcher,21,14/05/1997,188,83,England,Bournemouth,61,73,450000,7000,"CM, CDM, CB",Left,1,3,2,Medium/High,Normal,Yes,945000.0,,RES,36,,01/04/2015,2019,,,52.0,49.0,57.0,61.0,54.0,63.0,,,,,,,,48,49,53,64,36,61,37,30,63,66,50,54,55,52,55,54,70,59,68,47,55,55,53,62,47,50,51,57,55,15,6,7,7,12,54+2,54+2,54+2,56+2,56+2,56+2,56+2,56+2,58+2,58+2,58+2,57+2,59+2,59+2,59+2,57+2,55+2,58+2,58+2,58+2,55+2,55+2,57+2,57+2,57+2,55+2, English Premier League (1),5.0,0.0,90.0,"['Wish I could grow like that overnight...', '6ft2', 'I know what he does to strikers...', 'Him and Cargill wil hopefully be bournemouth centerback pair in 10 years', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",2724,M. Butcher,AFC Bournemouth,England,0,0,0
1370,6242,234982,https://sofifa.com/player/234982/magnus-christensen/19/159222,M. Christensen,Magnus Christensen,20,20/08/1997,182,75,Denmark,Aalborg BK,61,73,450000,2000,CM,Right,1,3,2,Medium/Medium,Lean,No,653000.0,,SUB,16,,13/06/2016,2020,,,64.0,46.0,59.0,58.0,62.0,67.0,,,,,,,,56,44,61,65,43,54,37,44,62,61,63,65,66,58,66,56,70,70,71,42,52,62,48,58,48,55,60,66,60,11,6,9,5,12,55+2,55+2,55+2,56+2,55+2,55+2,55+2,56+2,57+2,57+2,57+2,58+2,59+2,59+2,59+2,58+2,61+2,62+2,62+2,62+2,61+2,62+2,62+2,62+2,62+2,62+2, Danish Superliga (1),2.0,0.0,5.0,"['3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",1904,M. Christensen,AaB,Denmark,2039,1,7
1371,6243,235242,https://sofifa.com/player/235242/daan-heymans/19/159222,D. Heymans,Daan Heymans,19,15/06/1999,189,79,Belgium,Waasland-Beveren,61,73,425000,1000,"CAM, ST",Right,1,3,2,Medium/Medium,Normal,No,701000.0,,SUB,20,,01/07/2018,2021,,,64.0,53.0,58.0,62.0,49.0,60.0,,,,,,,,51,52,55,63,48,62,53,54,60,64,64,64,62,56,59,55,62,62,62,56,54,48,50,59,50,52,42,53,49,5,13,14,12,6,56+2,56+2,56+2,58+2,58+2,58+2,58+2,58+2,59+2,59+2,59+2,59+2,59+2,59+2,59+2,59+2,55+2,55+2,55+2,55+2,55+2,54+2,53+2,53+2,53+2,54+2, Belgian Jupiler Pro League (1),0.0,0.0,6.0,[],473,D. Heymans,Waasland-Beveren,Belgium,56,0,0
1372,6246,239306,https://sofifa.com/player/239306/jelle-bataille/19/159222,J. Bataille,Jelle Bataille,19,20/05/1999,175,71,Belgium,KV Oostende,61,73,425000,1000,RM,Right,1,3,3,High/Medium,Lean,No,723000.0,,SUB,25,,07/03/2017,2019,,,72.0,46.0,57.0,65.0,36.0,38.0,,,,,,,,58,44,40,62+3,52,64,49,38,49,62,70,74,73,62,76,55,70,46,35,36,29,25,52,61+4,56,58,52,30,23,14,12,6,7,14,53+2,53+2,53+2,59+2,58+2,58+2,58+2,59+2,59+2,59+2,59+2,59+2,53+2,53+2,53+2,59+2,49+2,45+2,45+2,45+2,49+2,46+2,39+2,39+2,39+2,46+2, Belgian Jupiler Pro League (1),2.0,0.0,3.0,[],686,J. Bataille,KV Oostende,Belgium,539,0,1
1373,6254,231616,https://sofifa.com/player/231616/emil-riis-jakobsen/19/159222,E. Riis Jakobsen,Emil Riis Jakobsen,20,24/06/1998,190,84,Denmark,Randers FC,61,72,450000,2000,ST,Right,1,3,2,Medium/Medium,Normal,No,653000.0,,RS,9,,15/06/2018,2021,,,70.0,59.0,42.0,58.0,20.0,58.0,,,,,,,,32,61,65,51,42,58,37,31,30,60,69,71,58,53,53,60,48,59,67,58,37,12,60,48,59,55,19,14,15,13,5,13,10,14,60+2,60+2,60+2,56+2,58+2,58+2,58+2,56+2,55+2,55+2,55+2,54+2,47+2,47+2,47+2,54+2,38+2,35+2,35+2,35+2,38+2,37+2,34+2,34+2,34+2,37+2, Danish Superliga (1),0.0,0.0,3.0,['© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com'],2081,E. Riis Jakobsen,Randers,Denmark,1299,4,7
1374,6258,241210,https://sofifa.com/player/241210/yannis-clementia/19/159222,Y. Clementia,Yannis Clementia,20,05/07/1997,188,80,France,OGC Nice,61,72,350000,2000,GK,Right,1,2,1,Medium/Medium,Lean,No,735000.0,,RES,16,,01/07/2018,2022,,,,,,,,,60.0,59.0,58.0,67.0,37.0,60.0,,14,9,12,29,6,11,21,11,31,23,36,37,44,53,34,15,55,28,65,7,25,10,8,32,12,41,10,15,18,60,59,58,60,67,,,,,,,,,,,,,,,,,,,,,,,,,,, French Ligue 1 (1),2.0,0.0,3.0,[],3207,Y. Clementia,Nice,France,0,0,0
1375,6262,224303,https://sofifa.com/player/224303/adam-ryczkowski/19/159222,A. Ryczkowski,Adam Ryczkowski,21,30/04/1997,178,71,Poland,Górnik Zabrze,61,71,400000,1000,"LM, RM",Right,1,2,3,Medium/Medium,Lean,No,620000.0,,SUB,45,,01/07/2018,2020,,,74.0,56.0,54.0,65.0,30.0,54.0,,,,,,,,59,58,54,57,37,63,55,43,47,64,73,75,77,53,74,57,66,57,61,54,28,19,62,51,53,55,35,28,23,7,6,15,8,13,59+2,59+2,59+2,61+2,60+2,60+2,60+2,61+2,59+2,59+2,59+2,60+2,52+2,52+2,52+2,60+2,47+2,42+2,42+2,42+2,47+2,45+2,39+2,39+2,39+2,45+2, Polish T-Mobile Ekstraklasa (1),0.0,0.0,3.0,"['3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",5856,A. Ryczkowski,Górnik Zabrze,Poland,434,0,0
1376,6264,229105,https://sofifa.com/player/229105/din-sula/19/159222,D. Sula,Din Sula,20,02/03/1998,182,75,Belgium,Waasland-Beveren,61,71,425000,2000,ST,Right,1,3,2,Medium/Medium,Normal,No,701000.0,,RES,98,,10/07/2018,2021,,,67.0,60.0,54.0,61.0,19.0,60.0,,,,,,,,57,62,57,60,56,61,46,47,40,63,68,66,63,52,63,58,55,61,66,60,43,13,56,54,64,51,15,17,13,5,7,6,11,14,59+2,59+2,59+2,60+2,59+2,59+2,59+2,60+2,58+2,58+2,58+2,59+2,51+2,51+2,51+2,59+2,42+2,38+2,38+2,38+2,42+2,39+2,34+2,34+2,34+2,39+2, Belgian Jupiler Pro League (1),2.0,0.0,9.0,['© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com'],705,D. Sula,Waasland-Beveren,Belgium,18,0,0
1377,6265,229438,https://sofifa.com/player/229438/mario-piccinocchi/19/159222,M. Piccinocchi,Mario Piccinocchi,23,21/02/1995,172,67,Italy,FC Lugano,61,71,350000,1000,"CDM, CM",Right,1,3,2,Medium/High,Lean,No,578000.0,,SUB,18,,14/07/2017,2018,,,59.0,48.0,59.0,64.0,53.0,61.0,,,,,,,Long Passer (CPU AI Only),51,40,54,67,48,56,42,43,65,68,61,58,80,58,91,65,73,62,56,46,68,55,60,58,55,55,53,52,54,10,6,9,13,14,56+2,56+2,56+2,58+2,58+2,58+2,58+2,58+2,60+2,60+2,60+2,59+2,60+2,60+2,60+2,59+2,57+2,59+2,59+2,59+2,57+2,57+2,56+2,56+2,56+2,57+2, Swiss Super League (1),0.0,0.0,4.0,"[""Maybe not good enough for our squad because we sold him but I think he is probably decent. I'm going to see if I can find some videos."", ""I'm trying to get him to 90 with the loan glitch , now he's 23 with a 70 ovr . He's the copy of veratti"", 'Not a part of Milan anymore. This guy was released in the summer and VIcenza pick him up and then loaned him to Lugano. It should say team loanded from: Vicenza. EA fix it', 'Is he a good player ?', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",8371,M. Piccinocchi,Lugano,Italy,1237,0,4
1378,6267,230882,https://sofifa.com/player/230882/jack-simpson/19/159222,J. Simpson,Jack Simpson,21,08/01/1997,184,83,England,Bournemouth,61,71,350000,6000,CB,Left,1,2,2,Medium/Medium,Normal,Yes,735000.0,,SUB,25,,01/07/2015,2020,,,44.0,33.0,37.0,41.0,62.0,60.0,,,,,,,,37,30,66,40,37,37,29,36,36,39,44,44,50,52,59,43,70,49,68,26,52,61,29,33,45,52,60,64,63,8,6,5,8,6,41+2,41+2,41+2,37+2,37+2,37+2,37+2,37+2,37+2,37+2,37+2,38+2,40+2,40+2,40+2,38+2,50+2,51+2,51+2,51+2,50+2,52+2,59+2,59+2,59+2,52+2, English Premier League (1),4.0,2.0,32.0,"['How can you have a scanned face but no picture?', ""Probably because Bournemouth haven't given EA a picture or permission. But he was there when they scanned players"", '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",2637,J. Simpson,AFC Bournemouth,England,403,0,2
1379,6280,219813,https://sofifa.com/player/219813/mike-havekotte/19/159222,M. Havekotte,Mike Havekotte,22,12/09/1995,187,80,Netherlands,ADO Den Haag,61,70,290000,1000,GK,Right,1,3,1,Medium/Medium,Normal,No,493000.0,,SUB,18,,06/07/2018,2019,,,,,,,,,62.0,62.0,58.0,65.0,42.0,60.0,,20,13,13,31,12,20,13,15,28,27,43,41,36,48,54,23,63,23,52,16,19,28,11,39,21,49,10,12,14,62,62,58,60,65,,,,,,,,,,,,,,,,,,,,,,,,,,, Holland Eredivisie (1),1.0,0.0,1.0,[],5289,M. Havekotte,ADO Den Haag,Netherlands,7,0,0
1380,6282,236316,https://sofifa.com/player/236316/yan-valery/19/159222,Y. Valery,Yan Valery,19,22/02/1999,180,70,France,Southampton,61,70,325000,3000,"RB, RWB",Right,1,3,2,Medium/Medium,Normal,Yes,683000.0,,RES,43,,01/08/2016,2020,,,72.0,34.0,42.0,61.0,63.0,58.0,,,,,,,,54,32,52,41,34,65,43,41,30,57,76,68,53,56,67,30,52,63,55,37,62,59,57,40,41,49,62,69,64,12,14,7,11,14,49+2,49+2,49+2,54+2,51+2,51+2,51+2,54+2,50+2,50+2,50+2,54+2,48+2,48+2,48+2,54+2,59+2,54+2,54+2,54+2,59+2,60+2,59+2,59+2,59+2,60+2, English Premier League (1),15.0,0.0,82.0,"['You know its gonna be a slaughter when your wingback lets his mark, a left-back, make a run across the entire pitch to overlap and score right in his face...', 'How can you be a lean 190lbs?!?', 'Tore through 6 Chelsea players like a madras and a Carling to get the assist for Ingsy. Goal out of nothing. ', 'I was about to comment this lol', '', '15 kg more ?!', 'the holidays were good haha', 'still underrated. 75/84.', 'Extremely underrated player', '73/85', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",2638,Y. Valery,Southampton,France,1715,2,3
1381,6284,239731,https://sofifa.com/player/239731/maciej-ambrosiewicz/19/159222,M. Ambrosiewicz,Maciej Ambrosiewicz,20,24/05/1998,184,75,Poland,Górnik Zabrze,61,70,375000,1000,"CM, RB",Right,1,3,2,Medium/Medium,Normal,No,581000.0,,SUB,28,,16/08/2016,2020,,,64.0,48.0,58.0,60.0,61.0,66.0,,,,,,,,51,39,46,64,32,57,55,38,62,59,62,66,72,59,73,60,74,69,62,62,70,62,53,59,45,57,62,64,59,9,6,11,13,12,53+2,53+2,53+2,57+2,56+2,56+2,56+2,57+2,58+2,58+2,58+2,58+2,60+2,60+2,60+2,58+2,60+2,62+2,62+2,62+2,60+2,60+2,61+2,61+2,61+2,60+2, Polish T-Mobile Ekstraklasa (1),0.0,1.0,1.0,"[""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",5839,M. Ambrosiewicz,Górnik Zabrze,Poland,1181,0,4
1382,6288,243884,https://sofifa.com/player/243884/hasan-ayaroglu/19/159222,H. Ayaroğlu,Hasan Ayaroğlu,23,22/03/1995,172,63,Turkey,Alanyaspor,61,70,400000,2000,"CAM, LM, RM",Left,1,4,2,Medium/Medium,Lean,No,880000.0,,SUB,20,,14/06/2018,2021,,,57.0,46.0,68.0,60.0,40.0,41.0,,,,,,,,57,42,47,79,51,60,58,46,74,64,50,62,48,54,66,56,51,36,41,38,47,27,45,63,60,62,30,51,56,11,8,12,10,8,51+2,51+2,51+2,56+2,56+2,56+2,56+2,56+2,59+2,59+2,59+2,58+2,59+2,59+2,59+2,58+2,51+2,52+2,52+2,52+2,51+2,50+2,46+2,46+2,46+2,50+2, Turkish Süper Lig (1),0.0,0.0,0.0,"[""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",9109,H. Ayaroğlu,Alanyaspor,Turkey,83,0,2
1383,6292,213687,https://sofifa.com/player/213687/liam-grimshaw/19/159222,L. Grimshaw,Liam Grimshaw,23,02/02/1995,180,83,England,Motherwell,61,69,375000,1000,CM,Right,1,2,2,Medium/High,Normal,No,731000.0,,SUB,14,,01/09/2017,2019,,,62.0,43.0,57.0,59.0,63.0,75.0,,,,,,,,47,38,52,66,34,53,36,51,62,64,63,62,66,59,69,58,69,74,75,39,77,63,44,54,50,54,62,66,65,13,8,15,12,11,52+2,52+2,52+2,54+2,54+2,54+2,54+2,54+2,56+2,56+2,56+2,56+2,59+2,59+2,59+2,56+2,62+2,64+2,64+2,64+2,62+2,62+2,64+2,64+2,64+2,62+2, Scottish Premiership (1),2.0,0.0,4.0,"['I mean I know at the mighty Motherwell the players aren’t going to be consistent every week but grimmy has 1 good game for every 5 bad', 'That’s a shame. Turnbull and Campbell look tidy though! Will Cadden leave?', 'Yes turnbull and Campbell are the real deal but cadden I can see leaving he hasn’t really kicked on and he might think a change might kickstart him again', 'Do you think he’ll move to another Scottish team or head down south?', 'I think if he was to leave to another team in Scotland it would be hearts or kille.but I think he’ll move down south', ""Scottish clubs just can't compete with the money down south unfortunately, he'll prob head down."", 'just signed for prestons d-team', ""no way he's this shit"", ""Worst loaned player in FIFA 16, he's between the 26 worst players of the game."", ""I don't think any football player should be under the rating of 60..."", ""I'm sorry, but you don't understand how the rating system works then."", ""I don't think anyone understands how ea's rating system works XD"", ""I think I do tbh. Those ratings are only abstract numbers defining a certain area of the skills they describe. So e.g. having 1 ball control doesn't necessarily mean you're the worst person on the planet in terms of that attribute. So having a rating of 48 may mean, that you're pretty bad in terms of a professional footballer, but you're probably still better than most of the people on this site e.g."", '48!?!?!?!', 'If you add ten to each of his rating, he will become a 58 rated player', 'There is always one', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",7444,L. Grimshaw,Motherwell,England,2671,0,9
1384,6300,233965,https://sofifa.com/player/233965/alessio-castro-montes/19/159222,A. Castro-Montes,Alessio Castro-Montes,21,17/05/1997,175,67,Belgium,KAS Eupen,61,69,375000,2000,"RM, LM",Right,1,4,3,Medium/Low,Lean,No,619000.0,,SUB,14,,01/07/2017,2020,,,71.0,48.0,59.0,64.0,32.0,39.0,,,,,,,,58,45,37,65,51,63,48,45,57,61,74,68,72,57+2,77,46,74,38,35,53,39,32,56+1,58,42,57,31,33,30,8,13,15,11,9,52+2,52+2,52+2,60+2,58+2,58+2,58+2,60+2,60+2,60+2,60+2,59+2,55+2,55+2,55+2,59+2,48+2,45+2,45+2,45+2,48+2,45+2,39+2,39+2,39+2,45+2, Belgian Jupiler Pro League (1),2.0,0.0,4.0,"['Vision, stamina, accurate passing, discipline and willingness to learn. No doubt Makélélé has had a big contribution to his development.', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",799,A. Castro-Montes,AS Eupen,Belgium,1095,1,2
1385,6303,237308,https://sofifa.com/player/237308/seyi-adekoya/19/159222,S. Adekoya,Seyi Adekoya,22,05/12/1995,180,77,United States,Vendsyssel FF,61,69,375000,2000,"ST, RM",Right,1,3,3,Medium/Medium,Normal,No,544000.0,"#Speedster, #Acrobat",SUB,22,,04/07/2018,2021,,,93.0,55.0,46.0,65.0,28.0,57.0,,,,,,,,39,57,53,59,51,61,32,33,29,61,94,93,92,55,85,58,82,51,59,48,55,18,57,49,57,55,38,20,16,14,8,8,15,8,60+2,60+2,60+2,61+2,60+2,60+2,60+2,61+2,59+2,59+2,59+2,58+2,48+2,48+2,48+2,58+2,44+2,40+2,40+2,40+2,44+2,43+2,40+2,40+2,40+2,43+2, Danish Superliga (1),3.0,0.0,7.0,"['The started playing the same time as him here in superliga so stfu', '61/71', 'First name is pronounced ""Shay"".', '', 'Should be much faster than he is rated, he is one of the fastest to come from Sounders Academy that has produced some very athletic players.', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",1870,S. Adekoya,Vendsyssel,USA,476,1,0
1386,6308,212045,https://sofifa.com/player/212045/casper-hojer-nielsen/19/159222,C. Højer Nielsen,Casper Højer Nielsen,23,20/11/1994,183,77,Denmark,Aarhus GF,61,68,300000,2000,LB,Left,1,2,2,High/Medium,Normal,No,435000.0,,LB,16,,09/02/2018,2021,,,76.0,46.0,55.0,61.0,56.0,65.0,,,,,,,"Power Free-Kick, Avoids Using Weaker Foot",64,31,41,56,38,62,52,58,49,59,75,77,65,53,69,69,75,67,71,56,47,52,48,51,50,56,58,62,57,14,12,14,11,11,52+2,52+2,52+2,57+2,55+2,55+2,55+2,57+2,55+2,55+2,55+2,58+2,54+2,54+2,54+2,58+2,60+2,56+2,56+2,56+2,60+2,59+2,57+2,57+2,57+2,59+2, Danish Superliga (1),0.0,0.0,0.0,['© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com'],1926,C. Højer Nielsen,AGF,Denmark,2790,4,10
1387,6315,243906,https://sofifa.com/player/243906/urho-nissila/19/159222,U. Nissilä,Urho Nissilä,22,04/04/1996,174,65,Finland,SV Zulte-Waregem,61,68,350000,2000,"CAM, LW, RW",Right,1,4,2,High/Medium,Lean,No,595000.0,,SUB,16,,17/06/2018,2021,,,69.0,54.0,58.0,63.0,38.0,43.0,,,,,,,,44,58,44,63,39,62,54,57,61,60,74,65,72,60,85,53,52,64,33,56,40,25,46,60,46,53,37,42,47,5,11,7,12,12,54+2,54+2,54+2,59+2,58+2,58+2,58+2,59+2,60+2,60+2,60+2,59+2,57+2,57+2,57+2,59+2,51+2,48+2,48+2,48+2,51+2,49+2,42+2,42+2,42+2,49+2, Belgian Jupiler Pro League (1),1.0,0.0,1.0,[],784,U. Nissilä,Zulte-Waregem,Finland,137,1,1
1388,6319,211667,https://sofifa.com/player/211667/patryk-stepinski/19/159222,P. Stępiński,Patryk Stępiński,23,16/01/1995,178,62,Poland,Wisła Płock,61,67,290000,1000,LB,Right,1,3,2,High/Medium,Lean,No,450000.0,,SUB,95,,29/08/2014,2020,,,73.0,33.0,53.0,64.0,57.0,64.0,,,,,,,,53,32,49,53,29,63,30,33,49,61,76,70,74,56,78,31,54,80,56,34,66,52,46,66,32,51,56,62,61,13,9,6,13,8,48+2,48+2,48+2,56+2,53+2,53+2,53+2,56+2,56+2,56+2,56+2,58+2,56+2,56+2,56+2,58+2,60+2,58+2,58+2,58+2,60+2,60+2,57+2,57+2,57+2,60+2, Polish T-Mobile Ekstraklasa (1),1.0,0.0,2.0,['© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com'],5960,P. Stępiński,Wisła Płock,Poland,867,0,4
1389,6321,222024,https://sofifa.com/player/222024/tino-casali/19/159222,T. Casali,Tino Casali,22,14/11/1995,191,82,Austria,SV Mattersburg,61,67,250000,2000,GK,Right,1,3,1,Medium/Medium,Lean,No,413000.0,,SUB,13,,22/07/2017,2019,,,,,,,,,63.0,57.0,59.0,64.0,29.0,58.0,,11,7,15,26,8,10,13,11,13,20,33,25,30,54,29,27,51,32,38,7,19,9,5,32,13,34,12,11,12,63,57,59,58,64,,,,,,,,,,,,,,,,,,,,,,,,,,, Austrian Football Bundesliga (1),0.0,0.0,0.0,"['Nice positioning.', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",188,T. Casali,Mattersburg,Austria,450,0,1
1390,6336,238969,https://sofifa.com/player/238969/ross-laidlaw/19/159222,R. Laidlaw,Ross Laidlaw,25,12/07/1992,201,85,Scotland,Hibernian,61,66,240000,1000,GK,Right,1,2,1,Medium/Medium,Normal,No,438000.0,,SUB,21,,06/07/2016,2019,,,,,,,,,63.0,59.0,56.0,59.0,24.0,61.0,,11,6,10,27,8,14,10,13,23,18,29,20,21,55,23,20,31,19,69,9,24,6,8,35,17,41,19,10,13,63,59,56,61,59,,,,,,,,,,,,,,,,,,,,,,,,,,, Scottish Premiership (1),0.0,0.0,2.0,[],7541,R. Laidlaw,Hibernian,Scotland,90,0,0
1391,6337,241058,https://sofifa.com/player/241058/ross-callachan/19/159222,R. Callachan,Ross Callachan,24,04/09/1993,180,76,Scotland,St. Johnstone FC,61,66,325000,1000,"CM, RM",Right,1,3,2,High/High,Stocky,No,593000.0,,RES,28,,31/08/2018,2020,,,60.0,39.0,59.0,56.0,56.0,70.0,,,,,,,"Finesse Shot, Team Player",46,30,60,70,41,54,42,42,67,57-3,63,58,55,59,67,53-5,59,75,67,41,72,54,54,55,48,57,49,64,55,10,10,12,13,12,52+2,52+2,52+2,53+2,53+2,53+2,53+2,53+2,56+2,56+2,56+2,56+2,60+2,60+2,60+2,56+2,58+2,61+2,61+2,61+2,58+2,58+2,59+2,59+2,59+2,58+2, Scottish Premiership (1),0.0,0.0,1.0,[],7584,R. Callachan,St. Johnstone,Scotland,1553,1,11
1392,6348,198039,https://sofifa.com/player/198039/mark-gillespie/19/159222,M. Gillespie,Mark Gillespie,26,27/03/1992,192,88,England,Motherwell,61,64,220000,1000,GK,Right,1,3,1,Medium/Medium,Normal,No,402000.0,,SUB,20,,09/06/2018,2020,,,,,,,,,62.0,57.0,61.0,64.0,35.0,58.0,Cautious With Crosses,13,16,11,34,12,17,12,15,35,29,34,35,37,58,53,24,70,39,66,12,23,25,15,42,19,56,12,11,19,62,57,61,58,64,,,,,,,,,,,,,,,,,,,,,,,,,,, Scottish Premiership (1),1.0,1.0,4.0,"['3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",7498,M. Gillespie,Motherwell,England,2377,0,7
